cargo_id,record_id,ship_name,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,arrival_year,arrival_month,arrival_day,commodity,quantity,unit,merchant,source_file,line_number,raw_cargo_segment
76,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,lancewood spars,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"81 t. logwood, 47 t. fustic, 2 t. lignum vitæ, 312 lancewood spars, 1 pc. mahogany, S. Dobree & Sons. Oscar @ Drontheim,"
77,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,pieces mahogany,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"81 t. logwood, 47 t. fustic, 2 t. lignum vitæ, 312 lancewood spars, 1 pc. mahogany, S. Dobree & Sons. Oscar @ Drontheim,"
78,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,deals,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"98 893 pcs. deals and battens, J. Neck & Son. Svea @ Honduras,"
79,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,battens,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"98 893 pcs. deals and battens, J. Neck & Son. Svea @ Honduras,"
80,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,mahogany,,,"Young, Harrison","1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"798 pcs. mahogany, 150 t. logwood, Young, Harrison."
81,10,New World,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,t logwood,,,"Young, Harrison","1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,"798 pcs. mahogany, 150 t. logwood, Young, Harrison."
82,11,Alette,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"1,524 pcs. timber, P. Rolt & Co. 8,329 staves, Order. Passaroeang @ Memel,"
84,11,Alette,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"11,073 staves, Order. Lillie (s) @ Warberg,"
85,11,Alette,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,oak timber,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
86,11,Alette,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,churchill,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
87,11,Alette,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"900 pcs. timber, 13,000 staves, Order."
89,12,Passaroeang,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"915 pcs. 6r timber, P. Rolt & Co. 11,073 staves, Order. Lillie (s) @ Warberg,"
90,12,Passaroeang,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,oak timber,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
91,12,Passaroeang,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,churchill,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
92,12,Passaroeang,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"900 pcs. timber, 13,000 staves, Order."
93,13,Lillie,Warberg,57.1079632042745,12.2489241693117,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,oak timber,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
94,13,Lillie,Warberg,57.1079632042745,12.2489241693117,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,churchill,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"6 pcs. oak timber, P. wood, Churchill & Sim. Rubenovitch @ Danzig,"
95,13,Lillie,Warberg,57.1079632042745,12.2489241693117,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",15,"900 pcs. timber, 13,000 staves, Order."
96,14,Star,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,square sleepers,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",16,"1,726 pcs. square sleepers, 220 pcs. ½ square sleepers, T. Gabriel & Sons. Pansy (s) @ Riga,"
97,14,Star,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,½ square sleepers,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",16,"1,726 pcs. square sleepers, 220 pcs. ½ square sleepers, T. Gabriel & Sons. Pansy (s) @ Riga,"
98,14,Star,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,t gabriel,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",16,"1,726 pcs. square sleepers, 220 pcs. ½ square sleepers, T. Gabriel & Sons. Pansy (s) @ Riga,"
99,14,Star,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,sleeper blocks,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",16,"8,482 sleeper blocks, Order. Helen Campbell @ Port Royal, 12 logs satinwood, 35,722 oak staves, 40 bdls. cane wood, Orde"
100,15,Tenaco,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,firewood,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"143 fms. firewood, J. Neck & Sons. Gem of the Nith @ Danzig,"
101,15,Tenaco,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,oak staves,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"2,778 pcs. oak staves, Churchill & Sim 4,152 ps. sleepers,"
102,15,Tenaco,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,churchill,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"2,778 pcs. oak staves, Churchill & Sim 4,152 ps. sleepers,"
103,15,Tenaco,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,sim,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"2,778 pcs. oak staves, Churchill & Sim 4,152 ps. sleepers,"
104,15,Tenaco,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1874.0,April,19.0,pieces sleepers,,,,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"2,778 pcs. oak staves, Churchill & Sim 4,152 ps. sleepers,"
306,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"5,100 deals, Order. Goethe @ Skowik,"
307,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,½ firewood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"202½ fms. firewood, R. H. Dahll & Co. Lady Octavia @ Akyab,"
308,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,ventilators,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"54 ventilators, 140 planks, Order. Cariolan @ Nyhamn,"
309,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,planks,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"54 ventilators, 140 planks, Order. Cariolan @ Nyhamn,"
310,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"1,085 doz. deals, Order. Stella @ Sundswall,"
311,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"165 doz. deals, 1,402 doz. boards, 3,948 pcs. battens, Order. Anna @ Trieste,"
312,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,boards,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"165 doz. deals, 1,402 doz. boards, 3,948 pcs. battens, Order. Anna @ Trieste,"
313,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,battens,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"165 doz. deals, 1,402 doz. boards, 3,948 pcs. battens, Order. Anna @ Trieste,"
314,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,staves,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"91,700 staves, Order. Vulcan @ Hornefors,"
315,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"17,306 pcs. deals, &c., Order. Adria @ Dram,"
316,64,Derwent,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,battens,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",54,"13,426 pcs. battens, Order."
317,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,lancewood spars,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,416 lancewood spars, D. H. D'Souza 27½ t. logwood, 10½ t. fustic, Order. Svend @ Riga,"
318,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,d h d'souza 27½ t logwood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,416 lancewood spars, D. H. D'Souza 27½ t. logwood, 10½ t. fustic, Order. Svend @ Riga,"
319,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,½ t fustic,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,416 lancewood spars, D. H. D'Souza 27½ t. logwood, 10½ t. fustic, Order. Svend @ Riga,"
320,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,sleepers,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"11,339 pcs. sleepers, Order. Rankin @ Christiania,"
321,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,planed boards,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"64,925 pcs. planed boards, 31 fms. firewood, Order. Pilgrim @ Archangel,"
322,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,firewood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"64,925 pcs. planed boards, 31 fms. firewood, Order. Pilgrim @ Archangel,"
323,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,985 deals and ends, Order. Fontabelle @ Jamaica,"
324,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,ends,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,985 deals and ends, Order. Fontabelle @ Jamaica,"
325,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,t logwood,,,"Hawthorn, Shedden and Co","12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"59 t. logwood, Hawthorn, Shedden & Co."
326,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,t logwood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
327,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,lancewood spars,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
328,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
329,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,battens,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
330,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"23,924 pcs. deals, Order. Pettu @ Raumo,"
331,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
332,65,Dundee,Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,boards,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
333,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,sleepers,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"11,339 pcs. sleepers, Order. Rankin @ Christiania,"
334,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,planed boards,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"64,925 pcs. planed boards, 31 fms. firewood, Order. Pilgrim @ Archangel,"
335,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,firewood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"64,925 pcs. planed boards, 31 fms. firewood, Order. Pilgrim @ Archangel,"
336,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,985 deals and ends, Order. Fontabelle @ Jamaica,"
337,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,ends,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,985 deals and ends, Order. Fontabelle @ Jamaica,"
338,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,t logwood,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"59 t. logwood, Hawthorn, Shedden & Co. 57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
339,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,hawthorn,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"59 t. logwood, Hawthorn, Shedden & Co. 57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
340,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,shedden,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"59 t. logwood, Hawthorn, Shedden & Co. 57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
341,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,lancewood spars,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"59 t. logwood, Hawthorn, Shedden & Co. 57 t. logwood, 600 lancewood spars, Order. Europa @ Swartwick,"
342,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
343,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,battens,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
344,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"23,924 pcs. deals, Order. Pettu @ Raumo,"
345,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
346,66,Svend,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,boards,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
347,67,Europa,Swartwick,,,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
348,67,Europa,Swartwick,,,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,battens,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"1,150 doz. deals and battens, Order. Suomi @ Wassa,"
349,67,Europa,Swartwick,,,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"23,924 pcs. deals, Order. Pettu @ Raumo,"
350,67,Europa,Swartwick,,,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,deals,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
351,67,Europa,Swartwick,,,LONDON,51.5073509000001,-0.127758299999982,1874.0,Aug,14.0,boards,,,Sieveking,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",55,"5,075 pcs. deals and boards, Sieveking."
