origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
Porsgrund,59.1429922168333,9.65712996826176,Tilbury Docks,51.454605122463,0.346938878173947,19
Christiania,59.9127593309038,10.7460535835705,FOWEY,50.3349900000001,-4.63652499999995,19
Svartvik,62.3185609976876,17.3714628824576,LONDON,51.5073509000001,-0.127758299999982,19
Bjorneborg,61.4862538765185,21.7956274920657,INVERNESS,57.4827277738256,-4.22737025390621,19
Ventspils,57.4,21.5333,Tilbury Docks,51.454605122463,0.346938878173947,19
Bayonne,43.49295,-1.47484,Lynn (King's Lynn),52.7516798,0.402296300000103,19
Cronstadt,59.9939156370316,29.7714865185547,Stockton-on-Tees,54.5704551000001,-1.32898209999991,19
La Rochelle,46.156,-1.151,BRISTOL,51.4545130000001,-2.58790999999997,19
Karlshamn,56.1697410592763,14.8606343730164,GRIMSBY,53.5674710000001,-0.0807839999998805,19
Husum,63.3386922716258,19.1618725396729,Tyne Ports,55.0179189721861,-1.42556335449211,19
Narva,59.3746677001451,28.204279206543,POOLE,50.7150500000001,-1.98724800000002,19
Warberg,57.1079632042745,12.2489241693117,NEWPORT,51.584151,-2.99766399999993,19
Sandarne,61.2603765627516,17.1444458306885,Lynn (King's Lynn),52.7516798,0.402296300000103,19
Buenos Ayres,-34.6054348563525,-58.3727533544921,LIVERPOOL,53.4083714,-2.99157259999998,19
Karlskrona,56.1608063124393,15.5844683386232,LONDON,51.5073509000001,-0.127758299999982,19
Rangoon,16.8058031650266,96.1549083703614,Tyne Ports,55.0179189721861,-1.42556335449211,19
Redon,47.6509129777457,-2.08601583068829,LONDON,51.5073509000001,-0.127758299999982,19
Bergkvara,56.3939904601259,16.0666587460329,Tyne Ports,55.0179189721861,-1.42556335449211,19
Rugenwalde,54.421,16.411,GRIMSBY,53.5674710000001,-0.0807839999998805,19
Miramichi,47.0020037704552,-65.5685833227539,GREENOCK,55.9505077629267,-4.75971798437838,19
Västervik (Westerwik),57.7578248725028,16.6446077941132,LIVERPOOL,53.4083714,-2.99157259999998,19
Danzig,54.3532540815076,18.6510183386231,FOWEY,50.3349900000001,-4.63652499999995,19
Montreal,45.5129959517878,-73.5553766455077,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,19
Narva,59.3746677001451,28.204279206543,INVERNESS,57.4827277738256,-4.22737025390621,19
Apalachicola,29.7254924870406,-84.9870314576721,GREENOCK,55.9505077629267,-4.75971798437838,19
Pitea,65.3204766227601,21.4732333544922,POOLE,50.7150500000001,-1.98724800000002,19
Bathurst,47.6166891460061,-65.6489329153442,LIVERPOOL,53.4083714,-2.99157259999998,19
Bangkok,13.753370634814,100.504808542328,LONDON,51.5073509000001,-0.127758299999982,18
Lulea,65.5836989328213,22.151866677246,DUNDEE,56.4612028818325,-2.96765932817017,18
Pensacola,30.4172348803734,-87.2103635449219,FOWEY,50.3349900000001,-4.63652499999995,18
Hennebont,47.8025739476478,-3.27385166137653,DUNDEE,56.4612028818325,-2.96765932817017,18
Brevig,59.05544,9.69593,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,18
Hennebont,47.8025739476478,-3.27385166137653,LONDON,51.5073509000001,-0.127758299999982,18
Helsingfors,60.1711933248246,24.9319799409551,NEWPORT,51.584151,-2.99766399999993,18
Bay Verte,46.0149,-64.103,FLEETWOOD,53.9154477593217,-3.01331410565124,18
Philadelphia,39.9521191086056,-75.16218,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,18
Gothenburg,57.70073799777,11.9680483386231,Granton Harbour,55.9840543311144,-3.22823169311514,18
Riga,56.9520033661236,24.1136539340975,SOUTHAMPTON,50.9097004,-1.40435090000005,18
Genoa,44.403,8.917,LONDON,51.5073509000001,-0.127758299999982,18
Drammen,59.7478785493119,10.1840215950051,DUBLIN,53.346388727,-6.21662037199997,18
Three Rivers,46.3410759877357,-72.5450299999999,LIVERPOOL,53.4083714,-2.99157259999998,18
Domsjo,63.2676717326643,18.6882870846561,GRIMSBY,53.5674710000001,-0.0807839999998805,18
Brunswick,31.133,-81.583,LIVERPOOL,53.4083714,-2.99157259999998,18
Tvedestrand,58.6242330252376,8.92772996826176,LIVERPOOL,53.4083714,-2.99157259999998,18
Pitea,65.3204766227601,21.4732333544922,NEWPORT,51.584151,-2.99766399999993,18
Hudikswall,61.726078358643,17.1114100974464,GOOLE,53.7029410000001,-0.876380999999981,18
Mandal,58.0301171016744,7.45549708465569,GREENOCK,55.9505077629267,-4.75971798437838,18
Halifax,44.6458582609808,-63.5779232910155,Tilbury Docks,51.454605122463,0.346938878173947,18
Stettin,53.4252665374726,14.5555758306886,FOWEY,50.3349900000001,-4.63652499999995,18
Archangel,64.5412075020308,40.5439866455079,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,18
Karlshamn,56.1697410592763,14.8606343730164,DUNDEE,56.4612028818325,-2.96765932817017,18
Kramfors,62.9313797652365,17.7810411409736,LIVERPOOL,53.4083714,-2.99157259999998,18
Porsgrund,59.1429922168333,9.65712996826176,Stockton-on-Tees,54.5704551000001,-1.32898209999991,18
Skutskar,60.6295982909093,17.4141847022097,Lynn (King's Lynn),52.7516798,0.402296300000103,18
Riga,56.9520033661236,24.1136539340975,RUNCORN,53.3420780000001,-2.72967299999999,18
Rafso,61.6150044370834,21.4365729153444,MONTROSE,56.7213304436428,-2.46576667724605,18
Skutskar,60.6295982909093,17.4141847022097,Stockton-on-Tees,54.5704551000001,-1.32898209999991,18
Liepāja,56.53,20.99,Tilbury Docks,51.454605122463,0.346938878173947,18
Oscarshamn,57.2700755313257,16.4433368359375,WICK,58.4430600485415,-3.09285166137693,18
Bremen,53.0751069869248,8.80453344224812,GRIMSBY,53.5674710000001,-0.0807839999998805,18
Lillesand,58.2502677182406,8.37972416931154,GRIMSBY,53.5674710000001,-0.0807839999998805,18
Arendal,58.4701420246829,8.7584524351543,INVERNESS,57.4827277738256,-4.22737025390621,18
Gefle,60.6782700353304,17.1835063783265,DOVER,51.1278758,1.31340270000004,18
Moss,59.459167,10.700833,GREENOCK,55.9505077629267,-4.75971798437838,18
Sundswall,62.3890780504242,17.3063352870027,WEXFORD,52.3386830540001,-6.45647567999993,18
Skutskar,60.6295982909093,17.4141847022097,FLEETWOOD,53.9154477593217,-3.01331410565124,18
Hennebont,47.8025739476478,-3.27385166137653,POOLE,50.7150500000001,-1.98724800000002,18
Skonvik,62.4688681722605,17.3256154232789,BRISTOL,51.4545130000001,-2.58790999999997,18
Trondheim (Drontheim),63.4418008643108,10.4085794921875,WICK,58.4430600485415,-3.09285166137693,18
Arendal,58.4701420246829,8.7584524351543,GOOLE,53.7029410000001,-0.876380999999981,18
New York,40.713197770232,-74.0078266455077,MONTROSE,56.7213304436428,-2.46576667724605,18
Christiansand,58.1439137156268,7.99468833862306,GOOLE,53.7029410000001,-0.876380999999981,18
Pascagoula,30.3659447374599,-88.5565278197888,Tyne Ports,55.0179189721861,-1.42556335449211,18
Xiania,35.516,24.018,LIVERPOOL,53.4083714,-2.99157259999998,17
Stockholm,59.332961003529,18.0661433544922,BRISTOL,51.4545130000001,-2.58790999999997,17
Fredrikstad,59.2139821431688,10.9357039213349,CORK,51.9014959520001,-8.44685895399994,17
Pascagoula,30.3659447374599,-88.5565278197888,NEWPORT,51.584151,-2.99766399999993,17
Bordeaux,44.8383676829183,-0.572658592529262,NEWRY,54.1483756060001,-6.32235385399997,17
Christiania,59.9127593309038,10.7460535835705,WEXFORD,52.3386830540001,-6.45647567999993,17
Halmstad,56.6722010493411,12.857328338623,GOOLE,53.7029410000001,-0.876380999999981,17
Quebec City,46.8198570676248,-71.200611493121,LONDONDERRY,55.0114105220001,-7.30041944099997,17
Fredrikshald,59.1248045350242,11.3874541693116,DUBLIN,53.346388727,-6.21662037199997,17
Konigsberg,54.7112317805089,20.4988802856446,GREENOCK,55.9505077629267,-4.75971798437838,17
Bordeaux,44.8383676829183,-0.572658592529262,INVERNESS,57.4827277738256,-4.22737025390621,17
Darien,31.3713087416854,-81.434368552408,Lynn (King's Lynn),52.7516798,0.402296300000103,17
Quebec City,46.8198570676248,-71.200611493121,FOWEY,50.3349900000001,-4.63652499999995,17
Nederkalix,65.8542330207744,23.13253,POOLE,50.7150500000001,-1.98724800000002,17
Calcutta,22.573,88.364,TILBURY DOCKS,51.454605122463,0.346938878173947,17
Kragero,58.8663222461009,9.39912854232773,Stockton-on-Tees,54.5704551000001,-1.32898209999991,17
Lovisa,60.458,26.228,GRIMSBY,53.5674710000001,-0.0807839999998805,17
Kalmar,56.6660571924049,16.3637093814175,POOLE,50.7150500000001,-1.98724800000002,17
Porsgrund,59.1429922168333,9.65712996826176,WICK,58.4430600485415,-3.09285166137693,17
Sandarne,61.2603765627516,17.1444458306885,GRIMSBY,53.5674710000001,-0.0807839999998805,17
Namsos,64.4680180714091,11.4939400000007,GREENOCK,55.9505077629267,-4.75971798437838,17
Ventspils,57.4,21.5333,NEWPORT,51.584151,-2.99766399999993,17
Oxelosund,58.6698050833407,17.102566556179,LONDON,51.5073509000001,-0.127758299999982,17
Copenhagen,55.6759914022238,12.5675600000001,LONDON,51.5073509000001,-0.127758299999982,17
Karlskrona,56.1608063124393,15.5844683386232,NEWPORT,51.584151,-2.99766399999993,17
Vannes,47.6581346492864,-2.75984999999963,Stockton-on-Tees,54.5704551000001,-1.32898209999991,17
Doboy,31.3984854217237,-81.3275876955812,GRIMSBY,53.5674710000001,-0.0807839999998805,17
Apalachicola,29.7254924870406,-84.9870314576721,Tyne Ports,55.0179189721861,-1.42556335449211,17
Borga,60.3967119237763,25.6714263787898,LONDON,51.5073509000001,-0.127758299999982,17
Lulea,65.5836989328213,22.151866677246,Lynn (King's Lynn),52.7516798,0.402296300000103,17
Malmo,55.5966500740096,13.0010425588348,GRIMSBY,53.5674710000001,-0.0807839999998805,17
Rotterdam,51.9209408964375,4.4874063916016,Stockton-on-Tees,54.5704551000001,-1.32898209999991,17
Fredrikshald,59.1248045350242,11.3874541693116,GREENOCK,55.9505077629267,-4.75971798437838,17
Tvedestrand,58.6242330252376,8.92772996826176,LONDON,51.5073509000001,-0.127758299999982,17
Tornea,65.8463157942022,24.150113125796,Tyne Ports,55.0179189721861,-1.42556335449211,17
Riga,56.9520033661236,24.1136539340975,Silvertown,51.5,0.03,17
Kotka,60.4671369633067,26.9184724444581,GOOLE,53.7029410000001,-0.876380999999981,17
Hudikswall,61.726078358643,17.1114100974464,NEWPORT,51.584151,-2.99766399999993,17
Riga,56.9520033661236,24.1136539340975,BELFAST,54.613523371,-5.90696169099994,17
Buctouche,46.4711903669731,-64.7224916613769,LIVERPOOL,53.4083714,-2.99157259999998,17
Sandefjord,59.1333045923779,10.2226200859019,INVERNESS,57.4827277738256,-4.22737025390621,17
Oscarshamn,57.2700755313257,16.4433368359375,NEWPORT,51.584151,-2.99766399999993,17
West Bay,43.5189541472487,-65.6168080241503,LIVERPOOL,53.4083714,-2.99157259999998,17
Konigsberg,54.7112317805089,20.4988802856446,WICK,58.4430600485415,-3.09285166137693,17
St. Petersburg,59.9339888563424,30.3067266455079,POOLE,50.7150500000001,-1.98724800000002,17
Risoer,58.7177754400355,9.21217460846031,GREENOCK,55.9505077629267,-4.75971798437838,17
St. Petersburg,59.9339888563424,30.3067266455079,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,17
St. Nazaire,47.273,-2.214,LIVERPOOL,53.4083714,-2.99157259999998,17
Newport News,36.9667,-76.4167,DUNDEE,56.4612028818325,-2.96765932817017,17
Bayonne,43.49295,-1.47484,GREENOCK,55.9505077629267,-4.75971798437838,17
Charlottetown,46.2366900192779,-63.1283216613769,LIVERPOOL,53.4083714,-2.99157259999998,17
St. Nazaire,47.273,-2.214,NEWPORT,51.584151,-2.99766399999993,16
Halmstad,56.6722010493411,12.857328338623,SUNDERLAND,54.9068690000001,-1.38380099999989,16
Saint-Brieuc,48.5136,-2.7684,DUNDEE,56.4612028818325,-2.96765932817017,16
Bathurst,47.6166891460061,-65.6489329153442,DUNDEE,56.4612028818325,-2.96765932817017,16
Tonsberg,59.2659373175255,10.4066114894106,DUNDEE,56.4612028818325,-2.96765932817017,16
Portland,43.659190604866,-70.2568747685552,Tilbury Docks,51.454605122463,0.346938878173947,16
Drammen,59.7478785493119,10.1840215950051,WICK,58.4430600485415,-3.09285166137693,16
Skelleftea,64.7495721160482,20.9557144459604,Lynn (King's Lynn),52.7516798,0.402296300000103,16
Portland,43.659190604866,-70.2568747685552,LONDON,51.5073509000001,-0.127758299999982,16
St. John,45.2727437249886,-66.0681749841308,Lynn (King's Lynn),52.7516798,0.402296300000103,16
Kemi,65.7366935700403,24.5665102968958,DUNDEE,56.4612028818325,-2.96765932817017,16
Skutskar,60.6295982909093,17.4141847022097,DUNDEE,56.4612028818325,-2.96765932817017,16
Fredrikshald,59.1248045350242,11.3874541693116,EXETER,50.7184120000001,-3.53389899999991,16
Uleaborg,65.0115283017847,25.4736063917974,GREENOCK,55.9505077629267,-4.75971798437838,16
Savannah,32.084,-81.1,GRIMSBY,53.5674710000001,-0.0807839999998805,16
Skutskar,60.6295982909093,17.4141847022097,GOOLE,53.7029410000001,-0.876380999999981,16
Hernosand,62.6335551234768,17.9374935762681,Stockton-on-Tees,54.5704551000001,-1.32898209999991,16
York,53.9599651,-1.08729790000007,BRISTOL,51.4545130000001,-2.58790999999997,16
New York,40.713197770232,-74.0078266455077,FOWEY,50.3349900000001,-4.63652499999995,16
Mobile,30.7122,-88.0433,FLEETWOOD,53.9154477593217,-3.01331410565124,16
Brevig,59.05544,9.69593,Stockton-on-Tees,54.5704551000001,-1.32898209999991,16
Drammen,59.7478785493119,10.1840215950051,LONDONDERRY,55.0114105220001,-7.30041944099997,16
Grimstad,58.3467577665114,8.58108827514652,LIVERPOOL,53.4083714,-2.99157259999998,16
Ljusne,61.207568379634,17.1270999776843,NEWPORT,51.584151,-2.99766399999993,16
Onega,63.9004661241536,38.102155343628,POOLE,50.7150500000001,-1.98724800000002,16
Pascagoula,30.3659447374599,-88.5565278197888,FLEETWOOD,53.9154477593217,-3.01331410565124,16
Bahia,-12.955,-38.505,LIVERPOOL,53.4083714,-2.99157259999998,16
Wyborg,60.7132675840768,28.7476258831691,NEWPORT,51.584151,-2.99766399999993,16
Soderhamn,61.3020539997905,17.0512700317383,WICK,58.4430600485415,-3.09285166137693,16
Bordeaux,44.8383676829183,-0.572658592529262,Middlesbrough,54.5742270000001,-1.23495600000001,16
Ornskjoldsvik,63.2893408522372,18.720338338623,DUNDEE,56.4612028818325,-2.96765932817017,16
Colon,9.375,-79.887,LONDON,51.5073509000001,-0.127758299999982,16
Borga,60.3967119237763,25.6714263787898,GRIMSBY,53.5674710000001,-0.0807839999998805,16
Parrsborough,45.4062819905122,-64.3258341693115,FLEETWOOD,53.9154477593217,-3.01331410565124,16
Xiania,35.516,24.018,Lynn (King's Lynn),52.7516798,0.402296300000103,16
San Francisco,37.777927878549,-122.41964,NEWPORT,51.584151,-2.99766399999993,16
Soroka,64.523,34.767,POOLE,50.7150500000001,-1.98724800000002,16
Uddevalla,58.3509732601018,11.9325193821388,Stockton-on-Tees,54.5704551000001,-1.32898209999991,16
Klaipeda,55.71722,21.12861,GOOLE,53.7029410000001,-0.876380999999981,16
Hommelvik,63.41083,10.79424,WICK,58.4430600485415,-3.09285166137693,16
Riga,56.9520033661236,24.1136539340975,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,16
Blaye,45.1276960345872,-0.66292999999989,BRISTOL,51.4545130000001,-2.58790999999997,16
Rotterdam,51.9209408964375,4.4874063916016,FLEETWOOD,53.9154477593217,-3.01331410565124,16
West Bay,43.5189541472487,-65.6168080241503,FLEETWOOD,53.9154477593217,-3.01331410565124,16
Sundswall,62.3890780504242,17.3063352870027,CORK,51.9014959520001,-8.44685895399994,16
Skien,59.2091678279277,9.60874112253406,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,16
Rafso,61.6150044370834,21.4365729153444,POOLE,50.7150500000001,-1.98724800000002,16
Nyhamn,56.2500370697488,12.5332656269837,LIVERPOOL,53.4083714,-2.99157259999998,16
Konigsberg,54.7112317805089,20.4988802856446,NEWPORT,51.584151,-2.99766399999993,16
"Chatham, N. B.",47.0431231492642,-65.4586977113672,LONDON,51.5073509000001,-0.127758299999982,16
Kotka,60.4671369633067,26.9184724444581,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,16
Soroka,64.523,34.767,LIVERPOOL,53.4083714,-2.99157259999998,15
York,53.9599651,-1.08729790000007,Tilbury Docks,51.454605122463,0.346938878173947,15
Abo,60.4528020408486,22.2514641693117,INVERNESS,57.4827277738256,-4.22737025390621,15
Pascagoula,30.3659447374599,-88.5565278197888,BRISTOL,51.4545130000001,-2.58790999999997,15
Wyborg,60.7132675840768,28.7476258831691,GREENOCK,55.9505077629267,-4.75971798437838,15
Shediac,46.2201868321302,-64.5352616613769,POOLE,50.7150500000001,-1.98724800000002,15
Moss,59.459167,10.700833,GRIMSBY,53.5674710000001,-0.0807839999998805,15
Porsgrund,59.1429922168333,9.65712996826176,MONTROSE,56.7213304436428,-2.46576667724605,15
Drammen,59.7478785493119,10.1840215950051,GOOLE,53.7029410000001,-0.876380999999981,15
Christiania,59.9127593309038,10.7460535835705,LimerickL,52.660797938,-8.63965508699994,15
Holmestrand,59.4798015800324,10.3220370846559,BRISTOL,51.4545130000001,-2.58790999999997,15
Halifax,44.6458582609808,-63.5779232910155,DUBLIN,53.346388727,-6.21662037199997,15
Hernosand,62.6335551234768,17.9374935762681,MONTROSE,56.7213304436428,-2.46576667724605,15
Pensacola,30.4172348803734,-87.2103635449219,WICK,58.4430600485415,-3.09285166137693,15
Mandal,58.0301171016744,7.45549708465569,Tyne Ports,55.0179189721861,-1.42556335449211,15
Belize,17.505,-88.196,Tilbury Docks,51.454605122463,0.346938878173947,15
Darien,31.3713087416854,-81.434368552408,DUBLIN,53.346388727,-6.21662037199997,15
Fredrikstad,59.2139821431688,10.9357039213349,INVERNESS,57.4827277738256,-4.22737025390621,15
Kotka,60.4671369633067,26.9184724444581,FOWEY,50.3349900000001,-4.63652499999995,15
Reval,59.4371699582233,24.7532725079346,LONDON,51.5073509000001,-0.127758299999982,15
Borga,60.3967119237763,25.6714263787898,Tyne Ports,55.0179189721861,-1.42556335449211,15
Bollsta,60.1097042911734,23.5334899999998,LONDON,51.5073509000001,-0.127758299999982,15
Singapore,1.264,103.823,LIVERPOOL,53.4083714,-2.99157259999998,15
Riga,56.9520033661236,24.1136539340975,LOWESTOFT,52.481138,1.75344900000016,15
Skutskar,60.6295982909093,17.4141847022097,NEWPORT,51.584151,-2.99766399999993,15
Morlaix,48.5780381812011,-3.82806827514645,Stockton-on-Tees,54.5704551000001,-1.32898209999991,15
Helsingfors,60.1711933248246,24.9319799409551,INVERNESS,57.4827277738256,-4.22737025390621,15
Sikea,64.168533896539,20.9274320687867,GRIMSBY,53.5674710000001,-0.0807839999998805,15
Soderhamn,61.3020539997905,17.0512700317383,FLEETWOOD,53.9154477593217,-3.01331410565124,15
Soderhamn,61.3020539997905,17.0512700317383,GOOLE,53.7029410000001,-0.876380999999981,15
Kotka,60.4671369633067,26.9184724444581,INVERNESS,57.4827277738256,-4.22737025390621,15
Montreal,45.5129959517878,-73.5553766455077,NEWPORT,51.584151,-2.99766399999993,15
Ventspils,57.4,21.5333,DUBLIN,53.346388727,-6.21662037199997,15
Danzig,54.3532540815076,18.6510183386231,MONTROSE,56.7213304436428,-2.46576667724605,15
Miramichi,47.0020037704552,-65.5685833227539,SLIGO,54.277488562,-8.48034919799994,15
Porsgrund,59.1429922168333,9.65712996826176,SLIGO,54.277488562,-8.48034919799994,15
Lorient,47.75,-3.36,Stockton-on-Tees,54.5704551000001,-1.32898209999991,15
Antwerp,51.2233758643843,4.39700335449226,Tilbury Docks,51.454605122463,0.346938878173947,15
Dalhousie,48.0643926592676,-66.3697916613769,Tyne Ports,55.0179189721861,-1.42556335449211,15
Drammen,59.7478785493119,10.1840215950051,SLIGO,54.277488562,-8.48034919799994,15
Quimper,47.9946698134641,-4.10808166137666,BRISTOL,51.4545130000001,-2.58790999999997,15
Baltimore,39.2909022702315,-76.6096033227539,POOLE,50.7150500000001,-1.98724800000002,15
Mandal,58.0301171016744,7.45549708465569,GRIMSBY,53.5674710000001,-0.0807839999998805,15
Sundswall,62.3890780504242,17.3063352870027,FLEETWOOD,53.9154477593217,-3.01331410565124,15
Miramichi,47.0020037704552,-65.5685833227539,BELFAST,54.613523371,-5.90696169099994,15
Blaye,45.1276960345872,-0.66292999999989,LIVERPOOL,53.4083714,-2.99157259999998,15
Sandarne,61.2603765627516,17.1444458306885,NEWPORT,51.584151,-2.99766399999993,15
