record_id,publication_year,publication_month,publication_day,ship_name,origin_port,destination_port,is_steamship,merchant,source_file,line_number,raw_ocr_line,arrival_year,arrival_month,arrival_day,format_type,confidence
43140,1884.0,January,19.0,Albert Edward,Gothenburg,LONDON,True,Smyth,18840119p.67_p002.txt,33,"Albert Edward (s) - Gothenburg - 1,600 collies joinery-Smyth; 201 bdls. boards-Horseshoe Co.; 203 bdls. mouldings, 105 doors-Sandell & Co.; 388 bdls mouldings-Knudsen & Co.; 2,981 bdls. laths-Simson & Co.; 100 prs. oars-Order",1884.0,Jan,1,condensed,0.9
42974,1884.0,January,12.0,Bele,Gothenburg,LONDON,True,Prier Wotton & Co.,18840112p.29_p002.txt,32,"Bele (s)-Gothenburg-159 doors, 1,067 bdls. mouldings-Prier Wotton & Co. ; 285 bdls. mouldings-Knudsen & Co. ; 299 bdls. mouldings-Sandell & Co. ; 688 bdls. mouldings-Ketscher & Co. ; 241 doors, 194 bdls. mouldings-Crow & Co. ; 2,000 bdls. laths-Simson & Mason ; 25 prs. oars-Order",1884.0,Jan,1,condensed,0.9
42798,1884.0,January,5.0,Prins Oscar,Gothenburg,LONDON,True,,18840105p.14_p001.txt,138,"Prins Oscar (s)-Gothenburg-316 doz. deals-Prier, Wotton, & Co. ; 369 bdls. mouldings, 17,709 boards-Berner & Co. ; 950 doors-Gribble & Co. ; 6 doz. poles, 50 rickers, 6 doz. poles, 50 prs. oars-Order",1884.0,Dec,14,condensed,0.9
43209,1884.0,January,26.0,Luis A. Martinez,"Guysborough, N.S.",LONDON,False,Churchill & Sim,18840126p.83.txt,62,"Luis A. Martinez-Guysborough, N.S.-623 t. timber, 50,000 deals-Churchill & Sim",1884.0,Jan,1,condensed,0.9
42782,1884.0,January,5.0,Ocean King,Halifax,LONDON,True,Churchill,18840105p.14_p001.txt,121,"Ocean King (s)-Halifax-2,400 staves-Churchill",1884.0,Dec,14,condensed,0.9
42805,1884.0,January,5.0,Kottingham,Halmstad,LONDON,True,"Tagart, Boyson, & Co.",18840105p.14_p001.txt,146,"Kottingham (s)-Halmstad-78,969 deals and battens-Tagart, Boyson, & Co.",1884.0,Dec,14,condensed,0.9
42793,1884.0,January,5.0,Atlas,Hudikswall,LONDON,False,,18840105p.14_p001.txt,132,Atlas-Hudikswall-200 fms. firewood-Order,1884.0,Dec,14,condensed,0.9
42791,1884.0,January,5.0,Albertus,Konigsberg,LONDON,True,Churchill,18840105p.14_p001.txt,130,31 Albertus (s)-Konigsberg-289 pcs. timber-Churchill ; 440 oak sleepers-Order,1884.0,Dec,14,condensed,0.9
42794,1884.0,January,5.0,Moen,Kotka,LONDON,False,Jewett,18840105p.14_p001.txt,133,Moen-Kotka-360 fms. firewood-Jewett,1884.0,Dec,14,condensed,0.9
43132,1884.0,January,19.0,Bertha,Laurvig,LONDON,False,Simson,18840119p.67_p002.txt,23,11 Bertha-Laurvig-169 stds. boards-Simson,1884.0,Jan,1,condensed,0.9
42985,1884.0,January,12.0,Familiens Haab,Laurvig,LONDON,False,Simson & Mason,18840112p.29_p002.txt,43,"Familiens Haab-Laurvig-12,572 boards and battens-Simson & Mason",1884.0,Jan,1,condensed,0.9
42979,1884.0,January,12.0,Neptuno,Libau,LONDON,True,Arendt,18840112p.29_p002.txt,37,Neptuno (s)-Libau-501 oak planks-Arendt,1884.0,Jan,1,condensed,0.9
42978,1884.0,January,12.0,City of Bombay,Madras,LONDON,False,,18840112p.29_p002.txt,36,"City of Bombay-Madras-1,005 pcs. redwood-Order",1884.0,Jan,1,condensed,0.9
42984,1884.0,January,12.0,Lilian,Madras,LONDON,False,,18840112p.29_p002.txt,42,Lilian-Madras-36 t. redwood-Order,1884.0,Jan,1,condensed,0.9
42803,1884.0,January,5.0,Medusa,Madras,LONDON,False,,18840105p.14_p001.txt,144,Medusa-Madras-30 t. redwood-Order,1884.0,Dec,14,condensed,0.9
42971,1884.0,January,12.0,Muskota,Madras,LONDON,False,,18840112p.29_p002.txt,29,"Muskota-Madras-21,209 pcs. redwood-Order",1884.0,Jan,1,condensed,0.9
42790,1884.0,January,5.0,Konigin Luise,Memel,LONDON,True,,18840105p.14_p001.txt,129,"Konigin Luise (s)-Memel-5,003 sleepers, 422 half-sleepers, 34,185 staves-Order",1884.0,Dec,14,condensed,0.9
43135,1884.0,January,19.0,Suppicich,Memel,LONDON,True,,18840119p.67_p002.txt,26,"Suppicich (s)-Memel-160 sleeper blocks, 110 pcs. mauerlatten, 619 pcs. timber, 9,700 staves-Order",1884.0,Jan,1,condensed,0.9
43139,1884.0,January,19.0,Argosy,New York,LONDON,True,,18840119p.67_p002.txt,32,"Argosy (s)-New York-39 bdls., 5 bxs., 529 pcs. and pkgs. lumber - Herrmann; 50 logs walnut, 330 pcs. oak-Order",1884.0,Jan,1,condensed,0.9
43211,1884.0,January,26.0,Congo,New York,LONDON,True,,18840126p.83.txt,64,"Congo (s)-New York-1,401 doors-Bradley & Currier ; 55 bdls. and 533 walnut boards, 107 oak boards, 239 ash boards-Herrmann ; 100 logs walnut-Churchill",1884.0,Jan,1,condensed,0.9
42969,1884.0,January,12.0,Erin,New York,LONDON,True,,18840112p.29_p002.txt,27,"Erin (s)-New York-3,600 staves-Order",1884.0,Jan,1,condensed,0.9
42976,1884.0,January,12.0,Euphrates,New York,LONDON,True,,18840112p.29_p002.txt,34,"Euphrates (s)-New York-600 bdls. staves, 200 bdls. headings-Engelhardt & Co. ; 1,855 bdls. staves-Order",1884.0,Jan,1,condensed,0.9
42968,1884.0,January,12.0,Grecian Monarch,New York,LONDON,True,,18840112p.29_p002.txt,26,"Grecian Monarch (s)-New York-1,121 pcs., 48 walnut planks, 14 walnut beams, 216 pcs., 113 bdls. walnut squares, 114 walnut newels, 7 bdls. ash lumber, 100 ash joists, 622 pcs. oak lumber-Herrmann ; 560 prs. oars, 519 pcs. oak-Order",1884.0,Jan,1,condensed,0.9
43142,1884.0,January,19.0,Ludgate Hill,New York,LONDON,True,,18840119p.67_p002.txt,35,"Ludgate Hill (s)-New York-49 bdls., 1,456 oak squares, 324 oak planks, 480 oak boards, 137 pcs. walnut, 58 bdls, 137 walnut squares, 45 ash planks-Herrmann; 756 bdls. heading, 709 bdls. hoops-Order",1884.0,Jan,1,condensed,0.9
43205,1884.0,January,26.0,Lydian Monarch,New York,LONDON,True,,18840126p.83.txt,58,"19 Lydian Monarch (s)-New York-161 bdls. walnut squares, 54 logs walnut, 15 bdls. ash, 62 boards ash, 271 boards lumber-Order",1884.0,Jan,1,condensed,0.9
42785,1884.0,January,5.0,Merionethshire,New York,LONDON,True,,18840105p.14_p001.txt,124,"29 Merionethshire (s)-New York-4,320 staves-Simson & Mason ; 2,034 bdls. staves-Tate & Sons ; 15 logs walnut-Esdaile & Co. ; 325 pkgs., 7,115 boards-Herrmann & Co. ; 481 bdls. headings, 1,201 bdls. staves-Order",1884.0,Dec,14,condensed,0.9
42977,1884.0,January,12.0,Notting Hill,New York,LONDON,True,,18840112p.29_p002.txt,35,"Notting Hill (s)-New York-573 ash boards, 240 pcs. walnut, 11 planks-Herrmann ; 200 logs cedar, 3,028 bdls. staves-Order",1884.0,Jan,1,condensed,0.9
43204,1884.0,January,26.0,Oxfordshire,New York,LONDON,True,,18840126p.83.txt,57,"18 Oxfordshire (s)-New York-3,193 bdls. staves, 1,054 bdls. headings, 2,125 bdls. staves-Tate & Sons ; 1,298 bdls. staves-Burkhardt & Co. ; 1,200 staves-Churchill ; 580 doors-Order",1884.0,Jan,1,condensed,0.9
42980,1884.0,January,12.0,Cid Campeador,Nuevitas,LONDON,False,"vitæ-Melchers, Runge, & Co.",18840112p.29_p002.txt,38,"Cid Campeador-Nuevitas-500 lancewood spars, 277 pcs. cedar, 362 pcs. cocuswood, 3 pcs. lignum-vitæ-Melchers, Runge, & Co.",1884.0,Jan,1,condensed,0.9
42795,1884.0,January,5.0,Romulus,Odessa,LONDON,True,,18840105p.14_p001.txt,134,"Romulus (s)-Odessa-262 wainscot logs, 7,800 oak staves-Order",1884.0,Dec,14,condensed,0.9
43143,1884.0,January,19.0,Embla,Riga,LONDON,True,Boyce,18840119p.67_p002.txt,36,"Embla (s)-Riga-6,430 pcs. lathwood-Boyce",1884.0,Jan,1,condensed,0.9
42800,1884.0,January,5.0,Nero,Riga,LONDON,True,,18840105p.14_p001.txt,140,Nero (s)-Riga-26 fms. firewood-Order,1884.0,Dec,14,condensed,0.9
42789,1884.0,January,5.0,Walkyre,Riga,LONDON,True,Bryce,18840105p.14_p001.txt,128,Walkyre (s)-Riga-5 fms. lathwood-Bryce,1884.0,Dec,14,condensed,0.9
43213,1884.0,January,26.0,Fin,Skien,LONDON,False,H. C. Enke,18840126p.83.txt,66,"22 Fin-Skien-243 stds. boards, 25 fms. firewood-H. C. Enke",1884.0,Jan,1,condensed,0.9
42796,1884.0,January,5.0,Sif,St. Domingo,LONDON,False,vitæ,18840105p.14_p001.txt,135,Sif-St. Domingo-250 t. lignum-vitæ and mahogany-Chaloner & Co.,1884.0,Dec,14,condensed,0.9
42797,1884.0,January,5.0,David,"St. John, N.B.",LONDON,False,Farnworth & Jardine,18840105p.14_p001.txt,136,"David-St. John, N.B.-22,576 deals and battens, 1,259 scantlings, 3,028 deal ends, 171 spars-Farnworth & Jardine",1884.0,Dec,14,condensed,0.9
43144,1884.0,January,19.0,Guiding Star,Stettin,LONDON,False,Nicholson,18840119p.67_p002.txt,37,Guiding Star-Stettin-180 pcs. oak timber-Nicholson,1884.0,Jan,1,condensed,0.9
42801,1884.0,January,5.0,Johan Smidt,Sundswall,LONDON,False,,18840105p.14_p001.txt,141,Johan Smidt-Sundswall-290 fms. firewood-Order,1884.0,Dec,14,condensed,0.9
43212,1884.0,January,26.0,Skatan,Swartvik,LONDON,False,,18840126p.83.txt,65,"Skatan-Swartvik-5,137 doz. boards, 96 doz. deals-Order",1884.0,Jan,1,condensed,0.9
42972,1884.0,January,12.0,Avena,Uddevalla,LONDON,True,,18840112p.29_p002.txt,30,"Avena (s)-Uddevalla-819 bdls. mouldings-Esdaile & Co. ; 230 bdls. mouldings, 6 crts. trellis-Gribble & Co.",1884.0,Jan,1,condensed,0.9
43146,1884.0,January,19.0,Paul,Uleaborg,LONDON,False,Neame & Co.,18840119p.67_p002.txt,39,"16 Paul-Uleaborg-1,940 staves-Neame & Co.",1884.0,Jan,1,condensed,0.9
43138,1884.0,January,19.0,Zaire,Venice,LONDON,True,,18840119p.67_p002.txt,31,"14 Zaire (s) - Venice - 625 planks walnut-Order; 25 logs extra wainscot oak-May & Hassell; 54,600 oak staves-Order",1884.0,Jan,1,condensed,0.9
42799,1884.0,January,5.0,Anna,Westervik,LONDON,False,,18840105p.14_p001.txt,139,"Anna-Westervik-2,567 deals-Order",1884.0,Dec,14,condensed,0.9
625,1885.0,June,6.0,Abeona,Abo,LONDON,True,G. F. Neame & Co.,1. p. 411-413 - Imports - June 6 1885 - Timber Trades Journal 1885_p001.txt,119,"Abeona (s)-Abo-14,315 deals and battens, 6,671 deals, 9,133 battens-G. F. Neame & Co. ; 12 lds. firewood-Master-Lavender yard, 6",1885.0,December,28,condensed,0.9
92285,1885.0,June,20.0,Agent,Abo,LONDON,False,,3. p. 446-448 - Imports - June 20 1885 - Timber Trades Journal 1885_p001.txt,163,"Agent-Abo-9,870 deals and battens-Sieveking, Droop, & Co.; 4 1/2 fms. firewood-Master-Swedish yard, 8",1885.0,May,19,condensed,0.9
6028,1885.0,August,29.0,Alma,Abo,LONDON,False,Wilson,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p002.txt,111,Alma-Abo-116 cub. fms. boards-Wilson,1885.0,Mar,9,condensed,0.9
94271,1885.0,July,4.0,Ele,Abo,LONDON,False,,5. p. 14-18 - Imports - July 4 1885 - Timber Trades Journal 1885_p002.txt,199,"Ele-Abo-11,001 deals and battens-Sieveking, Droop, & Co. ; 3 fms. firewood, 1 spar-Master-Norway yard, 8",1885.0,June,13,condensed,0.9
88360,1885.0,May,23.0,Hermod,Abo,LONDON,False,Dahl & Co.,21. p. 375-377 - Imports - May 23 1885 Timber Trades Journal 1885_p001.txt,158,Hermod-Abo-133 fms. firewood-Dahl & Co.,1885.0,Nov,19,condensed,0.9
92287,1885.0,June,20.0,Hilda,Abo,LONDON,False,,3. p. 446-448 - Imports - June 20 1885 - Timber Trades Journal 1885_p001.txt,167,"Hilda-Abo-8 fms. splitwood, 12,330 deals, battens, and scantlings Sieveking, Droop, & Co.-Acorn yard, 7",1885.0,May,19,condensed,0.9
11325,1885.0,September,26.0,Olivia,Abo,LONDON,False,"Tagart, Boyson, & Co.",17. p. 225-227 - Imports - September 26 1885 - Timber Trades Journal 1885_p002.txt,14,"Olivia-Abo-3,933 battens-Tagart, Boyson, & Co. ; 90 fms. firewood-W. Hope",1885.0,Apr,6,condensed,0.9
91481,1885.0,December,5.0,Oxford,Abo,LONDON,True,,26. p. 407-408 - Imports - December 5 1885 - Timber Trades Journal 1885_p001.txt,142,"2 Oxford (s)-Abo-3,536 deals, 32,711 planed boards and planks-Order",1885.0,Dec,8,condensed,0.9
98627,1885.0,July,25.0,Vega-Skelleftea,Abo,LONDON,True,,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p002.txt,115,"29 Vega-Skelleftea (s)-Abo-42,255 deals and battens-Order",1885.0,Aug,20,condensed,0.9
85434,1885.0,May,9.0,Eidern,Apalachicola,LONDON,False,"Foy, Morgan & Co.",19. p. 339-341 - Imports - May 9 1885 -Timber Trades Journal 1885_p001.txt,124,"4 Eidern—Apalachicola—333 pcs. timber, 716 deals, 363 ends—Foy, Morgan & Co.",1885.0,Apr,29,condensed,0.9
94280,1885.0,July,4.0,Archangel,Archangel,LONDON,True,H. Brown,5. p. 14-18 - Imports - July 4 1885 - Timber Trades Journal 1885_p002.txt,208,"Archangel (s)-Archangel-41,932 deals, boards, and ends-H. Brown ; 6 lds. firewood-Master",1885.0,June,13,condensed,0.9
12355,1885.0,October,3.0,Bertha,Archangel,LONDON,False,R.,18. p. 244-247 - Imports - October 3 1885 - Timber Trades Journal 1885_p001.txt,193,"Bertha—Archangel—28,826 boards and ends, 152 deals and ends, 4,634 deals, boards, and ends—R. Brandt—Railway shed 13 & yard 12",1885.0,Sept,24,condensed,0.9
12351,1885.0,October,3.0,Carl August,Archangel,LONDON,False,"Morgan, Gellibrand, &",18. p. 244-247 - Imports - October 3 1885 - Timber Trades Journal 1885_p001.txt,189,"Carl August – Archangel – 11,514 deals, battens, boards, and ends—Morgan, Gellibrand, & Co.—Russia yard 47 & shed K",1885.0,Sept,24,condensed,0.9
9833,1885.0,September,19.0,Ceres,Archangel,LONDON,False,R.,16. p. 207-209 - Imports - September 19 1885 - Timber Trades Journal 1885_p002.txt,51,"Ceres-Archangel-24,484 boards and ends, 4,391 deals and battens and board ends-R. Brandt-Railway shed",1885.0,Apr,2,condensed,0.9
94327,1885.0,July,4.0,El Dorado,Archangel,LONDON,True,,5. p. 14-18 - Imports - July 4 1885 - Timber Trades Journal 1885_p003.txt,22,"El Dorado (s)-Archangel-7,989 deals-E. Tyer ; 6,216 deals-Foy, Morgan, & Co. ; 2,745 deals-May & Hassell ; qty. deals-W. Cosser & Co. ; 7,838 deals-Bryant, Powis, & Bryant-Canada yard, 131 fms.",1885.0,June,13,condensed,0.9
11297,1885.0,September,26.0,Esk,Archangel,LONDON,True,"With, Webster, & Co.",17. p. 225-227 - Imports - September 26 1885 - Timber Trades Journal 1885_p001.txt,170,"Esk (s) - Archangel - 226 fms. firewood-With, Webster, & Co.",1885.0,Apr,6,condensed,0.9
85313,1885.0,October,10.0,Gustav Bitter,Archangel,LONDON,False,F. Spaskett,19. p. 260-263 - Imports - October 10 1885 - Timber Trades Journal 1885_p002.txt,128,Gustav Bitter-Archangel-10 lds. firewood-F. Spaskett,1885.0,Dec,20,condensed,0.9
12457,1885.0,October,3.0,Gustav Bitter,Archangel,LONDON,False,Lucas Bros.,18. p. 244-247 - Imports - October 3 1885 - Timber Trades Journal 1885_p002.txt,180,"Gustav Bitter—Archangel—10,966 deals and ends—Lucas Bros.",1885.0,Sept,25,condensed,0.9
7459,1885.0,September,5.0,Hanna,Archangel,LONDON,True,Bjorneborg-deals-Wilson &,14. p. 172-174 - Imports - September 5 1885 - Timber Trades Journal 1885_p002.txt,76,Hanna-Archangel-deals and flooring Simson & Mason,1885.0,Mar,15,condensed,0.9
12423,1885.0,October,3.0,Hans Krohn,Archangel,LONDON,True,R.,18. p. 244-247 - Imports - October 3 1885 - Timber Trades Journal 1885_p002.txt,122,"Hans Krohn (s)—Archangel—23,287 deals, battens, and board ends, 3,401 boards and ends, 6,575 flooring boards and ends—R. Brandt—Onega sheds and yard",1885.0,Sept,24,condensed,0.9
95119,1885.0,July,11.0,Helen Newton,Archangel,LONDON,True,,6. p. 32-35 - Imports - July 11 1885 - Timber Trades Journal 1885_p002.txt,212,"Helen Newton (s)-Archangel-17,576 deals",1885.0,Jan,27,condensed,0.9
6010,1885.0,August,29.0,Hoffnung,Archangel,LONDON,False,J.,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p002.txt,87,"Hoffnung - Archangel - 20,054 deals and battens-J. Burton & Co.-Swedish yard",1885.0,Mar,9,condensed,0.9
8613,1885.0,September,12.0,Iphigenia,Archangel,LONDON,False,"Morgan, Gellibrand, &",15. p. 188-190 - Imports - September 12 1885 - Timber Trades Journal 1885_p002.txt,44,"9 Iphigenia-Archangel-10,291 deals-Morgan, Gellibrand, & Co.-Swedish yard",1885.0,Oct,25,condensed,0.9
85281,1885.0,October,10.0,Opal,Archangel,LONDON,True,Churchill &,19. p. 260-263 - Imports - October 10 1885 - Timber Trades Journal 1885_p002.txt,83,"Opal (s)-Archangel-3,073 deals, boards, and ends-Churchill & Sim-Acorn yard",1885.0,Dec,20,condensed,0.9
2379,1885.0,August,8.0,Professor Daa,Archangel,LONDON,False,,10. p. 100-103 - Imports - August 8 1885 - Timber Trades Journal 1885_p002.txt,7,"Professor Daa-Archangel-15,671 redwood deals and ends-Order",1885.0,August,27,condensed,0.9
1195,1885.0,August,8.0,Sapphire,Archangel,LONDON,True,,10. p. 100-103 - Imports - August 8 1885 - Timber Trades Journal 1885_p001.txt,197,"Sapphire (s)-Archangel-8 prs. oars, 50 boards -Order",1885.0,August,27,condensed,0.9
94342,1885.0,July,4.0,Sapphire,Archangel,LONDON,True,,5. p. 14-18 - Imports - July 4 1885 - Timber Trades Journal 1885_p003.txt,43,Sapphire (s)-Archangel-10 fms. firewood-Order,1885.0,June,13,condensed,0.9
8610,1885.0,September,12.0,Sea Gull,Archangel,LONDON,False,,15. p. 188-190 - Imports - September 12 1885 - Timber Trades Journal 1885_p002.txt,41,"Sea Gull-Archangel-2,119 deals and ends-Churchill & Sim ; 6,627 deals and ends -May & Hassell-Norway shed",1885.0,Oct,25,condensed,0.9
7456,1885.0,September,5.0,Victoria,Archangel,LONDON,False,R.,14. p. 172-174 - Imports - September 5 1885 - Timber Trades Journal 1885_p002.txt,73,"2 Victoria-Archangel-22,170 boards and ends, 887 deals and ends-R. Brandt & Co.-Upper Quebec yard and shed",1885.0,Mar,15,condensed,0.9
12426,1885.0,October,3.0,Wansbeck,Archangel,LONDON,False,"Cheswright, Sheffield, &",18. p. 244-247 - Imports - October 3 1885 - Timber Trades Journal 1885_p002.txt,125,"29 Wansbeck—Archangel—9,337 boards and ends, 1,691 laths, 4,094 deals and ends—Cheswright, Sheffield, & Co.—Acorn yard 9",1885.0,Sept,24,condensed,0.9
2393,1885.0,August,8.0,Widar,Archangel,LONDON,False,,10. p. 100-103 - Imports - August 8 1885 - Timber Trades Journal 1885_p002.txt,26,Widar-Archangel-8 prs. oars-Order,1885.0,August,27,condensed,0.9
85458,1885.0,May,9.0,Ariel,Arendal,LONDON,False,,19. p. 339-341 - Imports - May 9 1885 -Timber Trades Journal 1885_p001.txt,149,Ariel—Arendal—firewood—Order,1885.0,Apr,29,condensed,0.9
630,1885.0,June,6.0,Elizabeth,Arendal,LONDON,False,G.,1. p. 411-413 - Imports - June 6 1885 - Timber Trades Journal 1885_p001.txt,126,"Elizabeth-Arendal-19,323 battens-G. F. Neame & Co.-Norway yard, 4/5",1885.0,December,28,condensed,0.9
6416,1885.0,March,28.0,Huso,Arendal,LONDON,False,G. F. Neame,13. p. 238-239 - Imports - March 28 1885 - Timber Trades Journal 1885_p001.txt,98,"23 Huso-Arendal-43,730 boards, 201 oars, 3,395 battens and firewood-G. F. Neame",1885.0,Oct,2,condensed,0.9
86993,1885.0,June,13.0,Nor,Arendal,LONDON,False,Churchill & Sim,2. p. 428-430 - Imports - June 13 1885 - Timber Trades Journal 1885_p001.txt,229,"Nor-Arendal-1,000 planks, 4,092 battens, 17,738 boards-Churchill & Sim ; from Quebec-1,200 oak staves-Duus Brown & Co. ; 299 pcs. oak staves-Order",1885.0,January,8,condensed,0.9
7445,1885.0,September,5.0,Peru,Asbacka,LONDON,False,With,14. p. 172-174 - Imports - September 5 1885 - Timber Trades Journal 1885_p002.txt,61,Peru-Asbacka-260 fms. firewood-With,1885.0,Mar,15,condensed,0.9
4778,1885.0,March,21.0,Baltimore,Baltimore,LONDON,True,Alcott,12. p. 221-222 - Imports - March 21 1885 - Timber Trades Journal 1885_p001.txt,76,"Baltimore (s)-Baltimore-4,210 staves-Alcott",1885.0,Sept,17,condensed,0.9
89052,1885.0,October,31.0,Egyptian,Baltimore,LONDON,True,,22. p. 312-315 - Imports - October 31 1885 - Timber Trades Journal 1885_p002.txt,123,"Egyptian (s)-Baltimore-2,325 oak scantlings, staves-Order",1885.0,Nov,19,condensed,0.9
95775,1885.0,February,14.0,Emilia,Baltimore,LONDON,False,,7. p. 139 - Imports - February 14 1885 - Timber Trades Journal 1885.txt,73,"6 Emilia-Baltimore - 6,389 oak planks and scantlings-Order",1885.0,July,7,condensed,0.9
85463,1885.0,May,9.0,Fern Holme,Baltimore,LONDON,True,,19. p. 339-341 - Imports - May 9 1885 -Timber Trades Journal 1885_p001.txt,156,"Fern Holme (s)—Baltimore—13,441 boards—Order",1885.0,Apr,29,condensed,0.9
95125,1885.0,July,11.0,Head,Baltimore,LONDON,True,,6. p. 32-35 - Imports - July 11 1885 - Timber Trades Journal 1885_p002.txt,239,"staves, 446 pcs., 139 bdls. lumber-Orderl",1885.0,Jan,27,condensed,0.9
92291,1885.0,June,20.0,Indian Empire,Baltimore,LONDON,False,J. Smith & Co.,3. p. 446-448 - Imports - June 20 1885 - Timber Trades Journal 1885_p001.txt,177,"12 Indian Empire-Baltimore-10,211 staves-J. Smith & Co.; 246 w.o. planks-R. Coltart & Co.; 667 w.o. planks-E. Alcott; 255 w.o. planks-E. Chaloner & Co.; 282 oak planks, 130 w.o. planks, 10 w.o. and 31 poplar logs-Order",1885.0,May,19,condensed,0.9
89059,1885.0,October,31.0,Lamport,Baltimore,LONDON,True,,22. p. 312-315 - Imports - October 31 1885 - Timber Trades Journal 1885_p002.txt,133,"27 Lamport (s)-Baltimore-561 staves-Brown, Graves, & Co. ; 867 oak planks, 12 logs-Order",1885.0,Nov,19,condensed,0.9
95777,1885.0,February,14.0,Nant Gwyant,Baltimore,LONDON,True,,7. p. 139 - Imports - February 14 1885 - Timber Trades Journal 1885.txt,75,"7 Nant Gwyant (s)-Baltimore-7,148 staves-Order",1885.0,July,7,condensed,0.9
92303,1885.0,June,20.0,Onnmore,Baltimore,LONDON,True,Patterson & Preston,3. p. 446-448 - Imports - June 20 1885 - Timber Trades Journal 1885_p002.txt,4,"Onnmore (s)-Baltimore-10,221 staves-Patterson & Preston; 393 w.o. planks-J. Kennedy & Co.; 599 w.o. planks-J. Smith & Co.; 146 w.o. planks-R. Coltart & Co.; 667 w.o. planks-E. Alcott; 255 w.o. planks-E. Chaloner & Co.; 282 oak planks, 130 w.o. planks, 10 w.o. and 31 poplar logs-Order",1885.0,May,19,condensed,0.9
4770,1885.0,March,21.0,Oxenholme,Baltimore,LONDON,True,D. T. Boyd,12. p. 221-222 - Imports - March 21 1885 - Timber Trades Journal 1885_p001.txt,68,"Oxenholme (s) - Baltimore-49 crts. shuttle blocks, 142 bgs. bobbins-D. T. Boyd ; 242 pcs. lumber-E. Alcott",1885.0,Sept,17,condensed,0.9
2651,1885.0,March,7.0,Saxo,Baltimore,LONDON,True,,10. p. 190 - Imports - March 7 1885 - Timber Trades Journal 1885.txt,76,"Saxo (s)-Baltimore-6,115 planks white oak, 9 logs sycamore-Order",1885.0,August,27,condensed,0.9
85306,1885.0,October,10.0,Silk,Baltimore,LONDON,True,,19. p. 260-263 - Imports - October 10 1885 - Timber Trades Journal 1885_p002.txt,111,"Silk (s)-Baltimore-1,277 pcs. oak, 3,955 staves-Order",1885.0,Dec,20,condensed,0.9
91491,1885.0,December,5.0,Suffolk,Baltimore,LONDON,True,B. Nielsen,26. p. 407-408 - Imports - December 5 1885 - Timber Trades Journal 1885_p001.txt,157,Suffolk (s)-Baltimore-197 deals and battens-B. Nielsen,1885.0,Dec,8,condensed,0.9
90954,1885.0,November,28.0,Surrey,Baltimore,LONDON,True,,25. p. 387-388 - Imports - November 28 1885 - Timber Trades Journal 1885_p001.txt,132,"21 Surrey (s)-Baltimore-21 logs, 182 planks white oak-Order",1885.0,Dec,3,condensed,0.9
96174,1885.0,July,18.0,Novoselsky,Batoum,LONDON,True,D. M. Sacker,7. p. 50-53 - Imports - July 18 1885 - Timber Trades Journal 1885_p002.txt,91,"15 Novoselsky (s)-Batoum-77 boards, 1,140 ft. firewood-D. M. Sacker",1885.0,March,23,condensed,0.9
